Coin,classification_open,action_open,action_close,classification_close,count_trades,avg_pnl,total_pnl,win_rate
MEW,Fear,open_long,close_long,Fear,2,-0.019243,-0.096215,0.0
MEW,Fear,open_short,close_short,Fear,7,4.983015222222223,89.69427400000001,1.0
MEW,Neutral,open_long,close_long,Neutral,1,-0.008746,-0.008746,0.0
MEW,Neutral,open_short,close_short,Neutral,3,2.672233,8.016699,1.0
MEW,Greed,open_long,close_long,Greed,2,-0.0174935,-0.034987,0.0
MEW,Greed,open_short,close_short,Greed,7,4.60562,32.23934,1.0
MEW,Extreme Greed,open_long,close_long,Extreme Greed,2,-0.0174935,-0.069974,0.0
MEW,Extreme Greed,open_short,close_short,Extreme Greed,7,4.627374846153847,60.15587300000001,1.0
MINA,Extreme Fear,open_long,close_long,Extreme Fear,0,,0.0,
MINA,Extreme Fear,open_short,close_short,Extreme Fear,0,,0.0,
MINA,Fear,open_long,close_long,Fear,0,,0.0,
MINA,Fear,open_short,close_short,Fear,0,,0.0,
MINA,Neutral,open_long,close_long,Neutral,0,,0.0,
MINA,Neutral,open_short,close_short,Neutral,7,28.338267285714284,793.4714839999999,1.0
MINA,Greed,open_long,close_long,Greed,0,,0.0,
MINA,Greed,open_short,close_short,Greed,7,28.338267285714284,595.103613,1.0
MINA,Extreme Greed,open_long,close_long,Extreme Greed,0,,0.0,
MINA,Extreme Greed,open_short,close_short,Extreme Greed,7,28.338267285714288,198.367871,1.0
MKR,Extreme Fear,open_long,close_long,Extreme Fear,16,-0.0724211875,-1.158739,0.0
MKR,Extreme Fear,open_short,close_short,Extreme Fear,45,29.779605717391306,1369.861863,0.9347826086956522
MKR,Fear,open_long,close_long,Fear,38,-0.0553075512820512,-4.313989,0.0
MKR,Fear,open_short,close_short,Fear,50,31.14416496350365,4266.7506,0.9343065693430656
MKR,Neutral,open_long,close_long,Neutral,38,-0.0548579545454545,-2.41375,0.0
MKR,Neutral,open_short,close_short,Neutral,50,17.501153709302326,1505.099219,0.9418604651162792
MKR,Greed,open_long,close_long,Greed,38,-0.051765614678899,-5.642452,0.0
MKR,Greed,open_short,close_short,Greed,50,33.677807173553724,4075.014668,0.950413223140496
MKR,Extreme Greed,open_long,close_long,Extreme Greed,36,-0.0464350526315789,-2.646798,0.0
MKR,Extreme Greed,open_short,close_short,Extreme Greed,23,3.585172692307692,93.21449,0.9615384615384616
MNT,Extreme Fear,open_long,close_long,Extreme Fear,3,-0.0469681428571428,-0.328777,0.0
MNT,Extreme Fear,open_short,close_short,Extreme Fear,3,-9.385386833333332,-56.312321,0.1666666666666666
MNT,Fear,open_long,close_long,Fear,2,-0.0428604999999999,-0.1714419999999999,0.0
MNT,Fear,open_short,close_short,Fear,2,-1.872887,-7.491548,0.75
MNT,Neutral,open_long,close_long,Neutral,1,-0.052445,-0.052445,0.0
MNT,Neutral,open_short,close_short,Neutral,2,-10.6888615,-21.377723,0.0
MNT,Greed,open_long,close_long,Greed,3,-0.0460553333333333,-0.138166,0.0
MNT,Greed,open_short,close_short,Greed,3,-7.098465999999999,-21.295398,0.3333333333333333
MNT,Extreme Greed,open_long,close_long,Extreme Greed,3,-0.0460553333333333,-0.276332,0.0
MNT,Extreme Greed,open_short,close_short,Extreme Greed,3,-7.098465999999999,-42.590796,0.3333333333333333
MOODENG,Extreme Fear,open_long,close_long,Extreme Fear,45,341.5985365531915,16055.131218,0.723404255319149
MOODENG,Extreme Fear,open_short,close_short,Extreme Fear,51,1.597093543859649,91.034332,0.1052631578947368
MOODENG,Fear,open_long,close_long,Fear,47,331.9755151034483,48136.44969,0.6758620689655173
MOODENG,Fear,open_short,close_short,Fear,52,1.0202207467532467,157.113995,0.1103896103896103
MOODENG,Neutral,open_long,close_long,Neutral,0,,0.0,
MOODENG,Neutral,open_short,close_short,Neutral,4,20.7865355,83.146142,1.0
MOODENG,Greed,open_long,close_long,Greed,47,320.95745504,16047.872752,0.66
MOODENG,Greed,open_short,close_short,Greed,52,3.805324912280701,216.90352,0.175438596491228
MOODENG,Extreme Greed,open_long,close_long,Extreme Greed,47,341.444818393617,32095.812929,0.7021276595744681
MOODENG,Extreme Greed,open_short,close_short,Extreme Greed,51,-0.2259235247524752,-22.818276,0.0693069306930693
MORPHO,Extreme Fear,open_long,close_long,Extreme Fear,27,14.815442666666668,400.016952,1.0
MORPHO,Extreme Fear,open_short,close_short,Extreme Fear,10,0.2079343999999998,2.079343999999998,0.2
MORPHO,Fear,open_long,close_long,Fear,27,11.80679461111111,850.089212,1.0
MORPHO,Fear,open_short,close_short,Fear,10,-0.4810934444444446,-8.659682000000002,0.1111111111111111
MORPHO,Neutral,open_long,close_long,Neutral,27,17.222361111111113,775.00625,1.0
MORPHO,Neutral,open_short,close_short,Neutral,10,0.2079343999999999,4.158687999999998,0.2
MORPHO,Greed,open_long,close_long,Greed,27,11.80679461111111,425.044606,1.0
MORPHO,Greed,open_short,close_short,Greed,10,0.2079343999999998,2.079343999999998,0.2
MORPHO,Extreme Greed,open_long,close_long,Extreme Greed,18,20.832738777777777,374.989298,1.0
MORPHO,Extreme Greed,open_short,close_short,Extreme Greed,10,1.2414761666666665,14.897713999999995,0.3333333333333333
MOVE,Extreme Fear,open_long,close_long,Extreme Fear,65,27.14389531446541,4315.879355,0.8553459119496856
MOVE,Extreme Fear,open_short,close_short,Extreme Fear,45,29.08802802479339,3519.651391,0.9256198347107438
MOVE,Fear,open_long,close_long,Fear,65,18.72637533766234,2883.8618020000004,0.6233766233766234
MOVE,Fear,open_short,close_short,Fear,45,13.5821998,882.842987,0.8153846153846154
MOVE,Neutral,open_long,close_long,Neutral,4,0.1025554,1.025554,0.3
MOVE,Neutral,open_short,close_short,Neutral,4,5.623351333333333,33.740108,0.5
MOVE,Greed,open_long,close_long,Greed,65,21.65134318045113,2879.628643,0.6992481203007519
MOVE,Greed,open_short,close_short,Greed,45,27.09624069047619,3414.126327,0.9285714285714286
MOVE,Extreme Greed,open_long,close_long,Extreme Greed,65,21.17629155882353,1439.987826,0.6911764705882353
MOVE,Extreme Greed,open_short,close_short,Extreme Greed,45,22.87026124489796,1120.642801,0.8979591836734694
MYRO,Extreme Fear,open_long,close_long,Extreme Fear,0,,0.0,
MYRO,Extreme Fear,open_short,close_short,Extreme Fear,13,4.143699538461538,53.868094,1.0
MYRO,Fear,open_long,close_long,Fear,0,,0.0,
MYRO,Fear,open_short,close_short,Fear,13,4.143699538461539,161.604282,1.0
MYRO,Neutral,open_long,close_long,Neutral,0,,0.0,
MYRO,Neutral,open_short,close_short,Neutral,13,4.143699538461538,53.868094,1.0
MYRO,Greed,open_long,close_long,Greed,0,,0.0,
MYRO,Greed,open_short,close_short,Greed,13,4.143699538461538,53.868094,1.0
MYRO,Extreme Greed,open_long,close_long,Extreme Greed,0,,0.0,
MYRO,Extreme Greed,open_short,close_short,Extreme Greed,13,4.2212766,105.531915,1.0
NEAR,Extreme Fear,open_long,close_long,Extreme Fear,118,60.635559256684495,11338.849581,0.946524064171123
NEAR,Extreme Fear,open_short,close_short,Extreme Fear,69,109.80776310666668,16471.164466000002,0.9866666666666668
NEAR,Fear,open_long,close_long,Fear,118,39.30280226457399,8764.524905,0.9461883408071748
NEAR,Fear,open_short,close_short,Fear,68,98.312054025,19662.410805,0.995
NEAR,Neutral,open_long,close_long,Neutral,114,46.44666282847896,14352.018814,0.9967637540453076
NEAR,Neutral,open_short,close_short,Neutral,3,0.208282,0.8331280000000003,0.5
NEAR,Greed,open_long,close_long,Greed,118,44.49762236936937,9878.472166,0.9594594594594594
NEAR,Greed,open_short,close_short,Greed,69,103.18023134444444,9286.220821,0.9888888888888888
NEAR,Extreme Greed,open_long,close_long,Extreme Greed,96,68.98105582089552,9243.46148,0.917910447761194
NEAR,Extreme Greed,open_short,close_short,Extreme Greed,68,94.99047320610688,12443.75199,0.9847328244274808
NEIROETH,Extreme Fear,open_long,close_long,Extreme Fear,0,,0.0,
NEIROETH,Extreme Fear,open_short,close_short,Extreme Fear,1,34.09586,34.09586,1.0
NEIROETH,Fear,open_long,close_long,Fear,0,,0.0,
NEIROETH,Fear,open_short,close_short,Fear,1,34.09586,102.28758,1.0
NEIROETH,Neutral,open_long,close_long,Neutral,0,,0.0,
NEIROETH,Neutral,open_short,close_short,Neutral,0,,0.0,
NEIROETH,Greed,open_long,close_long,Greed,0,,0.0,
NEIROETH,Greed,open_short,close_short,Greed,1,34.09586,34.09586,1.0
NEIROETH,Extreme Greed,open_long,close_long,Extreme Greed,0,,0.0,
NEIROETH,Extreme Greed,open_short,close_short,Extreme Greed,1,34.09586,68.19172,1.0
NIL,Extreme Fear,open_long,close_long,Extreme Fear,68,-47.17169140277778,-3396.361781,0.0555555555555555
NIL,Extreme Fear,open_short,close_short,Extreme Fear,136,0.4247274078947368,64.558566,0.0855263157894736
NIL,Fear,open_long,close_long,Fear,68,-47.17169140277778,-3396.361781,0.0555555555555555
NIL,Fear,open_short,close_short,Fear,136,0.4247274078947368,64.558566,0.0855263157894736
NIL,Neutral,open_long,close_long,Neutral,68,-47.17169140277778,-10189.085343,0.0555555555555555
NIL,Neutral,open_short,close_short,Neutral,136,0.4247274078947368,193.675698,0.0855263157894736
NIL,Greed,open_long,close_long,Greed,68,-47.17169140277778,-6792.723562,0.0555555555555555
NIL,Greed,open_short,close_short,Greed,136,0.4247274078947368,129.117132,0.0855263157894736
NIL,Extreme Greed,open_long,close_long,Extreme Greed,68,-47.17169140277778,-3396.361781,0.0555555555555555
NIL,Extreme Greed,open_short,close_short,Extreme Greed,136,0.4247274078947368,64.558566,0.0855263157894736
NTRN,Extreme Fear,open_long,close_long,Extreme Fear,20,14.093797086956522,324.157333,0.5217391304347826
NTRN,Extreme Fear,open_short,close_short,Extreme Fear,15,-0.7779526666666666,-11.66929,0.2
NTRN,Fear,open_long,close_long,Fear,25,3.281404874999999,183.758673,0.5178571428571429
NTRN,Fear,open_short,close_short,Fear,18,-0.8058103888888888,-29.009174,0.1944444444444444
NTRN,Neutral,open_long,close_long,Neutral,45,23.006436414473683,3496.978335,0.9605263157894736
NTRN,Neutral,open_short,close_short,Neutral,25,30.96999821052632,2353.719864,0.9078947368421052
NTRN,Greed,open_long,close_long,Greed,52,18.369144880952383,2314.512255,0.8650793650793651
NTRN,Greed,open_short,close_short,Greed,28,26.54329915151515,1751.857744,0.7121212121212122
NTRN,Extreme Greed,open_long,close_long,Extreme Greed,53,18.03873712987013,1388.982759,0.7922077922077922
NTRN,Extreme Greed,open_short,close_short,Extreme Greed,29,14.316518449999998,572.6607379999999,0.575
OGN,Extreme Fear,open_long,close_long,Extreme Fear,0,,0.0,
OGN,Extreme Fear,open_short,close_short,Extreme Fear,226,6.782955,1743.219435,1.0
OGN,Fear,open_long,close_long,Fear,0,,0.0,
OGN,Fear,open_short,close_short,Fear,226,6.782955,3486.43887,1.0
OGN,Neutral,open_long,close_long,Neutral,0,,0.0,
OGN,Neutral,open_short,close_short,Neutral,226,6.782955,3486.43887,1.0
OGN,Greed,open_long,close_long,Greed,0,,0.0,
OGN,Greed,open_short,close_short,Greed,226,6.782955,5229.658305,1.0
OGN,Extreme Greed,open_long,close_long,Extreme Greed,0,,0.0,
OGN,Extreme Greed,open_short,close_short,Extreme Greed,0,,0.0,
OM,Extreme Fear,open_long,close_long,Extreme Fear,19,-36.30458279545454,-1597.401643,0.8636363636363636
OM,Extreme Fear,open_short,close_short,Extreme Fear,10,-0.1786966666666666,-4.28872,0.0
OM,Fear,open_long,close_long,Fear,20,-22.191045625,-710.11346,0.8125
OM,Fear,open_short,close_short,Fear,19,1.0092024583333334,24.220859,0.375
OM,Neutral,open_long,close_long,Neutral,9,-81.06347,-891.69817,0.4545454545454545
OM,Neutral,open_short,close_short,Neutral,10,2.722208375,65.333001,0.9583333333333334
OM,Greed,open_long,close_long,Greed,20,-64.552521,-3356.731092,0.8076923076923077
OM,Greed,open_short,close_short,Greed,19,1.4869647592592594,80.296097,0.4814814814814814
OM,Extreme Greed,open_long,close_long,Extreme Greed,19,5.785656238095238,121.498781,0.8095238095238095
OM,Extreme Greed,open_short,close_short,Extreme Greed,18,1.3836644230769233,35.975275,0.5384615384615384
ONDO,Extreme Fear,open_long,close_long,Extreme Fear,248,44.3400126565097,16006.744569,0.9529085872576176
ONDO,Extreme Fear,open_short,close_short,Extreme Fear,268,38.94823084987893,16085.619341,0.5254237288135594
ONDO,Fear,open_long,close_long,Fear,422,21.359391977682403,24883.691654,0.9793991416309012
ONDO,Fear,open_short,close_short,Fear,561,14.918600005428228,24735.038809,0.1562123039806996
ONDO,Neutral,open_long,close_long,Neutral,398,17.287275277966103,20398.984828,0.9822033898305084
ONDO,Neutral,open_short,close_short,Neutral,538,6.5746696243301175,12268.333519,0.1457663451232583
ONDO,Greed,open_long,close_long,Greed,320,20.314587086227547,16962.680217,0.9700598802395208
ONDO,Greed,open_short,close_short,Greed,524,18.716047633639143,30600.737881,0.1761467889908257
ONDO,Extreme Greed,open_long,close_long,Extreme Greed,422,20.662754587730063,16840.144989,0.98159509202454
ONDO,Extreme Greed,open_short,close_short,Extreme Greed,549,6.296527949763033,6642.836987,0.2104265402843602
OP,Extreme Fear,open_long,close_long,Extreme Fear,100,24.99979966842105,4749.961937,0.6
OP,Extreme Fear,open_short,close_short,Extreme Fear,37,120.91793761702128,5683.143068,0.8297872340425532
OP,Fear,open_long,close_long,Fear,107,13.452000222857142,2354.100039,0.3257142857142857
OP,Fear,open_short,close_short,Fear,40,157.86504403738317,16891.559712,0.9532710280373832
OP,Neutral,open_long,close_long,Neutral,97,18.78295233333333,2366.651994,0.4523809523809524
OP,Neutral,open_short,close_short,Neutral,37,120.16565227083332,5767.951309,0.8541666666666666
OP,Greed,open_long,close_long,Greed,108,20.3727987765043,7110.106773,0.4899713467048711
OP,Greed,open_short,close_short,Greed,40,92.23532142857142,5810.82525,0.7619047619047619
OP,Extreme Greed,open_long,close_long,Extreme Greed,76,26.077281142857142,2373.032584,0.6263736263736264
OP,Extreme Greed,open_short,close_short,Extreme Greed,39,165.32765154411766,11242.280305,0.9264705882352942
ORDI,Extreme Fear,open_long,close_long,Extreme Fear,16,-0.1846023939393939,-6.091879,0.0
ORDI,Extreme Fear,open_short,close_short,Extreme Fear,19,5.229214027777777,188.251705,1.0
ORDI,Fear,open_long,close_long,Fear,16,-0.1574427419354838,-4.880725,0.0
ORDI,Fear,open_short,close_short,Fear,19,4.80796141025641,187.510495,1.0
ORDI,Neutral,open_long,close_long,Neutral,16,-0.1649241379310344,-4.7828,0.0
ORDI,Neutral,open_short,close_short,Neutral,19,4.6385066129032255,143.793705,1.0
ORDI,Greed,open_long,close_long,Greed,5,-0.1602854,-0.801427,0.0
ORDI,Greed,open_short,close_short,Greed,10,6.727358166666666,121.092447,1.0
ORDI,Extreme Greed,open_long,close_long,Extreme Greed,14,-0.1889447142857143,-2.645226,0.0
ORDI,Extreme Greed,open_short,close_short,Extreme Greed,9,3.731069888888889,33.579629,1.0
PAXG,Extreme Fear,open_long,close_long,Extreme Fear,514,-0.2519007317073171,-351.14962,0.0
PAXG,Extreme Fear,open_short,close_short,Extreme Fear,358,-19.562543762260127,-18349.666049,0.6364605543710021
PAXG,Fear,open_long,close_long,Fear,514,-0.2599023678696158,-446.512268,0.0
PAXG,Fear,open_short,close_short,Fear,358,-50.21962105071522,-38618.888588,0.2743823146944083
PAXG,Neutral,open_long,close_long,Neutral,362,-0.2628689319148936,-123.548398,0.0
PAXG,Neutral,open_short,close_short,Neutral,195,-82.64149513733906,-38510.936734,0.0
PAXG,Greed,open_long,close_long,Greed,514,-0.2563180874035989,-598.246416,0.0
PAXG,Greed,open_short,close_short,Greed,358,-39.290733507216494,-57168.017253,0.4164948453608247
PAXG,Extreme Greed,open_long,close_long,Extreme Greed,239,-0.2463216688311688,-75.867074,0.0
PAXG,Extreme Greed,open_short,close_short,Extreme Greed,210,0.7915183174603174,199.462616,0.8015873015873016
PENDLE,Extreme Fear,open_long,close_long,Extreme Fear,362,8.085850452658883,6234.190699,0.7872892347600519
PENDLE,Extreme Fear,open_short,close_short,Extreme Fear,366,-0.1333068725868726,-103.57944,0.0012870012870012
PENDLE,Fear,open_long,close_long,Fear,417,16.003089822680412,15522.997128,0.8958762886597939
PENDLE,Fear,open_short,close_short,Fear,409,-0.1359897268907563,-129.46222,0.0042016806722689
PENDLE,Neutral,open_long,close_long,Neutral,345,17.572272118119265,15323.021287,0.9587155963302753
PENDLE,Neutral,open_short,close_short,Neutral,351,-0.1140773602941176,-77.572605,0.0029411764705882
PENDLE,Greed,open_long,close_long,Greed,409,10.118240276406036,14752.394323,0.8635116598079561
PENDLE,Greed,open_short,close_short,Greed,414,-0.1339938379160636,-185.179484,0.0
PENDLE,Extreme Greed,open_long,close_long,Extreme Greed,354,15.62255173296501,8483.045591,0.9373848987108656
PENDLE,Extreme Greed,open_short,close_short,Extreme Greed,313,-0.1401978362068965,-65.051796,0.0021551724137931
PENGU,Extreme Fear,open_long,close_long,Extreme Fear,336,-2.1822562715355804,-1165.324849,0.1891385767790262
PENGU,Extreme Fear,open_short,close_short,Extreme Fear,202,13.572060790996783,4220.910906,0.707395498392283
PENGU,Fear,open_long,close_long,Fear,421,5.405481682011332,7632.540135,0.2698300283286119
PENGU,Fear,open_short,close_short,Fear,236,6.561567014144272,4639.027879,0.7001414427157001
PENGU,Neutral,open_long,close_long,Neutral,224,0.7191596620209061,412.7976460000001,0.5052264808362369
PENGU,Neutral,open_short,close_short,Neutral,95,19.207315860824743,3726.219277,0.4896907216494845
PENGU,Greed,open_long,close_long,Greed,438,3.391875586510264,3469.888725,0.3567937438905181
PENGU,Greed,open_short,close_short,Greed,243,12.582317857433807,6177.918068,0.6680244399185336
PENGU,Extreme Greed,open_long,close_long,Extreme Greed,415,1.7886728213820078,1371.912054,0.2777053455019557
PENGU,Extreme Greed,open_short,close_short,Extreme Greed,239,8.763545385365854,3593.053608,0.6804878048780488
PEOPLE,Extreme Fear,open_long,close_long,Extreme Fear,1,360.430863,360.430863,1.0
PEOPLE,Extreme Fear,open_short,close_short,Extreme Fear,0,,0.0,
PEOPLE,Fear,open_long,close_long,Fear,1,360.430863,1441.723452,1.0
PEOPLE,Fear,open_short,close_short,Fear,0,,0.0,
PEOPLE,Neutral,open_long,close_long,Neutral,1,360.430863,360.430863,1.0
PEOPLE,Neutral,open_short,close_short,Neutral,0,,0.0,
PEOPLE,Greed,open_long,close_long,Greed,0,,0.0,
PEOPLE,Greed,open_short,close_short,Greed,0,,0.0,
PEOPLE,Extreme Greed,open_long,close_long,Extreme Greed,1,360.430863,720.861726,1.0
PEOPLE,Extreme Greed,open_short,close_short,Extreme Greed,0,,0.0,
PIXEL,Extreme Fear,open_long,close_long,Extreme Fear,0,,0.0,
PIXEL,Extreme Fear,open_short,close_short,Extreme Fear,0,,0.0,
